Zero 3 5 [1, 3, 4, 5, 8]
[60, 19, 38, 43, 46]
[60, 19, 38, 43, 47]
[60, 19, 38, 43, 48]
[60, 19, 38, 44, 46]
[60, 19, 38, 44, 47]
[60, 19, 38, 44, 48]
[60, 14, 32, 40, 54]
[60, 14, 35, 40, 54]
[60, 14, 38, 39, 54]
[60, 14, 38, 40, 51]
[60, 14, 38, 40, 54]
[60, 15, 30, 39, 54]
[60, 15, 30, 40, 51]
[60, 15, 30, 40, 54]
[60, 15, 32, 40, 54]
[60, 15, 32, 43, 54]
[60, 15, 32, 44, 54]
[60, 15, 34, 39, 54]
[60, 15, 34, 40, 51]
[60, 15, 34, 40, 54]
[60, 15, 35, 40, 54]
[60, 15, 35, 43, 54]
[60, 15, 35, 44, 54]
[60, 15, 38, 39, 54]
[60, 15, 38, 40, 51]
[60, 15, 38, 40, 54]
[60, 15, 38, 43, 51]
[60, 15, 38, 43, 54]
[60, 15, 38, 44, 51]
[60, 15, 38, 44, 54]
[60, 17, 30, 40, 51]
[60, 17, 34, 40, 51]
[60, 17, 38, 40, 51]
[60, 17, 38, 43, 51]
[60, 17, 38, 44, 51]
[60, 18, 30, 40, 51]
[60, 18, 34, 40, 51]
[60, 18, 38, 40, 51]
[60, 18, 38, 43, 51]
[60, 18, 38, 44, 51]
[60, 19, 30, 39, 54]
[60, 19, 30, 40, 51]
[60, 19, 30, 40, 54]
[60, 19, 32, 40, 54]
[60, 19, 32, 43, 54]
[60, 19, 32, 44, 54]
[60, 19, 34, 39, 54]
[60, 19, 34, 40, 51]
[60, 19, 34, 40, 54]
[60, 19, 35, 40, 54]
[60, 19, 35, 43, 54]
[60, 19, 35, 44, 54]
[60, 19, 38, 39, 54]
[60, 19, 38, 40, 51]
[60, 19, 38, 40, 54]
[60, 19, 38, 43, 51]
[60, 19, 38, 43, 54]
[60, 19, 38, 44, 51]
[60, 19, 38, 44, 54]
[60, 14, 32, 48, 54]
[60, 14, 35, 48, 54]
[60, 14, 38, 46, 51]
[60, 14, 38, 47, 54]
[60, 14, 38, 48, 51]
[60, 14, 38, 48, 54]
[60, 15, 30, 46, 51]
[60, 15, 30, 47, 54]
[60, 15, 30, 48, 51]
[60, 15, 30, 48, 54]
[60, 15, 32, 48, 54]
[60, 15, 34, 46, 51]
[60, 15, 34, 47, 54]
[60, 15, 34, 48, 51]
[60, 15, 34, 48, 54]
[60, 15, 35, 48, 54]
[60, 15, 38, 46, 51]
[60, 15, 38, 47, 54]
[60, 15, 38, 48, 51]
[60, 15, 38, 48, 54]
[60, 17, 30, 48, 51]
[60, 17, 34, 48, 51]
[60, 17, 38, 48, 51]
[60, 18, 30, 48, 51]
[60, 18, 34, 48, 51]
[60, 18, 38, 48, 51]
[60, 19, 30, 46, 51]
[60, 19, 30, 47, 54]
[60, 19, 30, 48, 51]
[60, 19, 30, 48, 54]
[60, 19, 32, 48, 54]
[60, 19, 34, 46, 51]
[60, 19, 34, 47, 54]
[60, 19, 34, 48, 51]
[60, 19, 34, 48, 54]
[60, 19, 35, 48, 54]
[60, 19, 38, 46, 51]
[60, 19, 38, 47, 54]
[60, 19, 38, 48, 51]
[60, 19, 38, 48, 54]
[60, 14, 39, 46, 54]
[60, 14, 39, 48, 54]
[60, 14, 40, 46, 51]
[60, 14, 40, 46, 54]
[60, 14, 40, 47, 54]
[60, 14, 40, 48, 51]
[60, 14, 40, 48, 54]
[60, 15, 39, 46, 54]
[60, 15, 39, 48, 54]
[60, 15, 40, 46, 51]
[60, 15, 40, 46, 54]
[60, 15, 40, 47, 54]
[60, 15, 40, 48, 51]
[60, 15, 40, 48, 54]
[60, 15, 43, 46, 51]
[60, 15, 43, 46, 54]
[60, 15, 43, 47, 54]
[60, 15, 43, 48, 51]
[60, 15, 43, 48, 54]
[60, 15, 44, 46, 51]
[60, 15, 44, 46, 54]
[60, 15, 44, 47, 54]
[60, 15, 44, 48, 51]
[60, 15, 44, 48, 54]
[60, 17, 39, 48, 54]
[60, 17, 40, 46, 51]
[60, 17, 40, 47, 54]
[60, 17, 40, 48, 51]
[60, 17, 40, 48, 54]
[60, 17, 43, 46, 51]
[60, 17, 43, 47, 54]
[60, 17, 43, 48, 51]
[60, 17, 43, 48, 54]
[60, 17, 44, 46, 51]
[60, 17, 44, 47, 54]
[60, 17, 44, 48, 51]
[60, 17, 44, 48, 54]
[60, 18, 39, 48, 54]
[60, 18, 40, 46, 51]
[60, 18, 40, 47, 54]
[60, 18, 40, 48, 51]
[60, 18, 40, 48, 54]
[60, 18, 43, 46, 51]
[60, 18, 43, 47, 54]
[60, 18, 43, 48, 51]
[60, 18, 43, 48, 54]
[60, 18, 44, 46, 51]
[60, 18, 44, 47, 54]
[60, 18, 44, 48, 51]
[60, 18, 44, 48, 54]
[60, 19, 39, 46, 54]
[60, 19, 39, 48, 54]
[60, 19, 40, 46, 51]
[60, 19, 40, 46, 54]
[60, 19, 40, 47, 54]
[60, 19, 40, 48, 51]
[60, 19, 40, 48, 54]
[60, 19, 43, 46, 51]
[60, 19, 43, 46, 54]
[60, 19, 43, 47, 54]
[60, 19, 43, 48, 51]
[60, 19, 43, 48, 54]
[60, 19, 44, 46, 51]
[60, 19, 44, 46, 54]
[60, 19, 44, 47, 54]
[60, 19, 44, 48, 51]
[60, 19, 44, 48, 54]
[60, 20, 30, 39, 47]
[60, 20, 30, 39, 48]
[60, 20, 30, 40, 47]
[60, 20, 30, 40, 48]
[60, 20, 32, 39, 48]
[60, 20, 32, 40, 47]
[60, 20, 32, 40, 48]
[60, 20, 32, 43, 47]
[60, 20, 32, 43, 48]
[60, 20, 32, 44, 47]
[60, 20, 32, 44, 48]
[60, 20, 34, 39, 47]
[60, 20, 34, 39, 48]
[60, 20, 34, 40, 47]
[60, 20, 34, 40, 48]
[60, 20, 35, 39, 48]
[60, 20, 35, 40, 47]
[60, 20, 35, 40, 48]
[60, 20, 35, 43, 47]
[60, 20, 35, 43, 48]
[60, 20, 35, 44, 47]
[60, 20, 35, 44, 48]
[60, 20, 38, 39, 47]
[60, 20, 38, 39, 48]
[60, 20, 38, 40, 47]
[60, 20, 38, 40, 48]
[60, 20, 38, 43, 47]
[60, 20, 38, 43, 48]
[60, 20, 38, 44, 47]
[60, 20, 38, 44, 48]
[60, 21, 30, 39, 46]
[60, 21, 30, 39, 48]
[60, 21, 30, 40, 46]
[60, 21, 30, 40, 47]
[60, 21, 30, 40, 48]
[60, 21, 30, 43, 46]
[60, 21, 30, 43, 47]
[60, 21, 30, 43, 48]
[60, 21, 30, 44, 46]
[60, 21, 30, 44, 47]
[60, 21, 30, 44, 48]
[60, 21, 32, 40, 46]
[60, 21, 32, 40, 48]
[60, 21, 32, 43, 46]
[60, 21, 32, 43, 48]
[60, 21, 32, 44, 46]
[60, 21, 32, 44, 48]
[60, 21, 34, 39, 46]
[60, 21, 34, 39, 48]
[60, 21, 34, 40, 46]
[60, 21, 34, 40, 47]
[60, 21, 34, 40, 48]
[60, 21, 34, 43, 46]
[60, 21, 34, 43, 47]
[60, 21, 34, 43, 48]
[60, 21, 34, 44, 46]
[60, 21, 34, 44, 47]
[60, 21, 34, 44, 48]
[60, 21, 35, 40, 46]
[60, 21, 35, 40, 48]
[60, 21, 35, 43, 46]
[60, 21, 35, 43, 48]
[60, 21, 35, 44, 46]
[60, 21, 35, 44, 48]
[60, 21, 38, 39, 46]
[60, 21, 38, 39, 48]
[60, 21, 38, 40, 46]
[60, 21, 38, 40, 47]
[60, 21, 38, 40, 48]
[60, 21, 38, 43, 46]
[60, 21, 38, 43, 47]
[60, 21, 38, 43, 48]
[60, 21, 38, 44, 46]
[60, 21, 38, 44, 47]
[60, 21, 38, 44, 48]
[60, 22, 30, 39, 46]
[60, 22, 30, 39, 47]
[60, 22, 30, 39, 48]
[60, 22, 30, 40, 46]
[60, 22, 30, 40, 47]
[60, 22, 30, 40, 48]
[60, 22, 30, 43, 46]
[60, 22, 30, 43, 47]
[60, 22, 30, 43, 48]
[60, 22, 30, 44, 46]
[60, 22, 30, 44, 47]
[60, 22, 30, 44, 48]
[60, 22, 32, 39, 46]
[60, 22, 32, 39, 48]
[60, 22, 32, 40, 46]
[60, 22, 32, 40, 47]
[60, 22, 32, 40, 48]
[60, 22, 32, 43, 46]
[60, 22, 32, 43, 47]
[60, 22, 32, 43, 48]
[60, 22, 32, 44, 46]
[60, 22, 32, 44, 47]
[60, 22, 32, 44, 48]
[60, 22, 34, 39, 46]
[60, 22, 34, 39, 47]
[60, 22, 34, 39, 48]
[60, 22, 34, 40, 46]
[60, 22, 34, 40, 47]
[60, 22, 34, 40, 48]
[60, 22, 34, 43, 46]
[60, 22, 34, 43, 47]
[60, 22, 34, 43, 48]
[60, 22, 34, 44, 46]
[60, 22, 34, 44, 47]
[60, 22, 34, 44, 48]
[60, 22, 35, 39, 46]
[60, 22, 35, 39, 48]
[60, 22, 35, 40, 46]
[60, 22, 35, 40, 47]
[60, 22, 35, 40, 48]
[60, 22, 35, 43, 46]
[60, 22, 35, 43, 47]
[60, 22, 35, 43, 48]
[60, 22, 35, 44, 46]
[60, 22, 35, 44, 47]
[60, 22, 35, 44, 48]
[60, 22, 38, 39, 46]
[60, 22, 38, 39, 47]
[60, 22, 38, 39, 48]
[60, 22, 38, 43, 46]
[60, 22, 38, 43, 47]
[60, 22, 38, 43, 48]
[60, 22, 38, 44, 46]
[60, 22, 38, 44, 47]
[60, 22, 38, 44, 48]
[60, 23, 30, 39, 46]
[60, 23, 30, 39, 48]
[60, 23, 30, 40, 46]
[60, 23, 30, 40, 47]
[60, 23, 30, 40, 48]
[60, 23, 30, 43, 46]
[60, 23, 30, 43, 47]
[60, 23, 30, 43, 48]
[60, 23, 30, 44, 46]
[60, 23, 30, 44, 47]
[60, 23, 30, 44, 48]
[60, 23, 32, 40, 46]
[60, 23, 32, 40, 48]
[60, 23, 32, 43, 46]
[60, 23, 32, 43, 48]
[60, 23, 32, 44, 46]
[60, 23, 32, 44, 48]
[60, 23, 34, 39, 46]
[60, 23, 34, 39, 48]
[60, 23, 34, 40, 46]
[60, 23, 34, 40, 47]
[60, 23, 34, 40, 48]
[60, 23, 34, 43, 46]
[60, 23, 34, 43, 47]
[60, 23, 34, 43, 48]
[60, 23, 34, 44, 46]
[60, 23, 34, 44, 47]
[60, 23, 34, 44, 48]
[60, 23, 35, 40, 46]
[60, 23, 35, 40, 48]
[60, 23, 35, 43, 46]
[60, 23, 35, 43, 48]
[60, 23, 35, 44, 46]
[60, 23, 35, 44, 48]
[60, 23, 38, 39, 46]
[60, 23, 38, 39, 48]
[60, 23, 38, 43, 46]
[60, 23, 38, 43, 47]
[60, 23, 38, 43, 48]
[60, 23, 38, 44, 46]
[60, 23, 38, 44, 47]
[60, 23, 38, 44, 48]
[60, 27, 30, 39, 47]
[60, 27, 30, 39, 48]
[60, 27, 30, 40, 47]
[60, 27, 30, 40, 48]
[60, 27, 30, 43, 47]
[60, 27, 30, 43, 48]
[60, 27, 30, 44, 47]
[60, 27, 30, 44, 48]
[60, 27, 32, 39, 48]
[60, 27, 32, 40, 47]
[60, 27, 32, 40, 48]
[60, 27, 32, 43, 47]
[60, 27, 32, 43, 48]
[60, 27, 32, 44, 47]
[60, 27, 32, 44, 48]
[60, 27, 34, 39, 47]
[60, 27, 34, 39, 48]
[60, 27, 34, 40, 47]
[60, 27, 34, 40, 48]
[60, 27, 34, 43, 47]
[60, 27, 34, 43, 48]
[60, 27, 34, 44, 47]
[60, 27, 34, 44, 48]
[60, 27, 35, 39, 48]
[60, 27, 35, 40, 47]
[60, 27, 35, 40, 48]
[60, 27, 35, 43, 47]
[60, 27, 35, 43, 48]
[60, 27, 35, 44, 47]
[60, 27, 35, 44, 48]
[60, 27, 38, 39, 47]
[60, 27, 38, 39, 48]
[60, 27, 38, 40, 47]
[60, 27, 38, 40, 48]
[60, 27, 38, 43, 47]
[60, 27, 38, 43, 48]
[60, 27, 38, 44, 47]
[60, 27, 38, 44, 48]
[60, 20, 32, 40, 51]
[60, 20, 35, 40, 51]
[60, 20, 38, 39, 51]
[60, 20, 38, 40, 51]
[60, 21, 30, 39, 54]
[60, 21, 30, 40, 51]
[60, 21, 30, 40, 54]
[60, 21, 32, 40, 54]
[60, 21, 32, 43, 54]
[60, 21, 32, 44, 54]
[60, 21, 34, 39, 54]
[60, 21, 34, 40, 51]
[60, 21, 34, 40, 54]
[60, 21, 35, 40, 54]
[60, 21, 35, 43, 54]
[60, 21, 35, 44, 54]
[60, 21, 38, 39, 54]
[60, 21, 38, 40, 51]
[60, 21, 38, 40, 54]
[60, 21, 38, 43, 51]
[60, 21, 38, 43, 54]
[60, 21, 38, 44, 51]
[60, 21, 38, 44, 54]
[60, 22, 30, 39, 51]
[60, 22, 30, 39, 54]
[60, 22, 30, 40, 51]
[60, 22, 30, 40, 54]
[60, 22, 32, 39, 54]
[60, 22, 32, 40, 51]
[60, 22, 32, 40, 54]
[60, 22, 32, 43, 51]
[60, 22, 32, 43, 54]
[60, 22, 32, 44, 51]
[60, 22, 32, 44, 54]
[60, 22, 34, 39, 51]
[60, 22, 34, 39, 54]
[60, 22, 34, 40, 51]
[60, 22, 34, 40, 54]
[60, 22, 35, 39, 54]
[60, 22, 35, 40, 51]
[60, 22, 35, 40, 54]
[60, 22, 35, 43, 51]
[60, 22, 35, 43, 54]
[60, 22, 35, 44, 51]
[60, 22, 35, 44, 54]
[60, 22, 38, 39, 51]
[60, 22, 38, 39, 54]
[60, 22, 38, 40, 51]
[60, 22, 38, 40, 54]
[60, 22, 38, 43, 51]
[60, 22, 38, 43, 54]
[60, 22, 38, 44, 51]
[60, 22, 38, 44, 54]
[60, 23, 30, 39, 54]
[60, 23, 30, 40, 51]
[60, 23, 30, 40, 54]
[60, 23, 32, 40, 54]
[60, 23, 32, 43, 54]
[60, 23, 32, 44, 54]
[60, 23, 34, 39, 54]
[60, 23, 34, 40, 51]
[60, 23, 34, 40, 54]
[60, 23, 35, 40, 54]
[60, 23, 35, 43, 54]
[60, 23, 35, 44, 54]
[60, 23, 38, 39, 54]
[60, 23, 38, 40, 51]
[60, 23, 38, 40, 54]
[60, 23, 38, 43, 51]
[60, 23, 38, 43, 54]
[60, 23, 38, 44, 51]
[60, 23, 38, 44, 54]
[60, 27, 30, 39, 51]
[60, 27, 30, 40, 51]
[60, 27, 32, 40, 51]
[60, 27, 32, 43, 51]
[60, 27, 32, 44, 51]
[60, 27, 34, 39, 51]
[60, 27, 34, 40, 51]
[60, 27, 35, 40, 51]
[60, 27, 35, 43, 51]
[60, 27, 35, 44, 51]
[60, 27, 38, 39, 51]
[60, 27, 38, 40, 51]
[60, 27, 38, 43, 51]
[60, 27, 38, 44, 51]
[60, 20, 32, 48, 51]
[60, 20, 35, 48, 51]
[60, 20, 38, 47, 51]
[60, 20, 38, 48, 51]
[60, 21, 30, 46, 51]
[60, 21, 30, 47, 54]
[60, 21, 30, 48, 51]
[60, 21, 30, 48, 54]
[60, 21, 32, 48, 54]
[60, 21, 34, 46, 51]
[60, 21, 34, 47, 54]
[60, 21, 34, 48, 51]
[60, 21, 34, 48, 54]
[60, 21, 35, 48, 54]
[60, 21, 38, 46, 51]
[60, 21, 38, 47, 54]
[60, 21, 38, 48, 51]
[60, 21, 38, 48, 54]
[60, 22, 30, 46, 51]
[60, 22, 30, 47, 51]
[60, 22, 30, 47, 54]
[60, 22, 30, 48, 51]
[60, 22, 30, 48, 54]
[60, 22, 32, 46, 51]
[60, 22, 32, 47, 54]
[60, 22, 32, 48, 51]
[60, 22, 32, 48, 54]
[60, 22, 34, 46, 51]
[60, 22, 34, 47, 51]
[60, 22, 34, 47, 54]
[60, 22, 34, 48, 51]
[60, 22, 34, 48, 54]
[60, 22, 35, 46, 51]
[60, 22, 35, 47, 54]
[60, 22, 35, 48, 51]
[60, 22, 35, 48, 54]
[60, 22, 38, 46, 51]
[60, 22, 38, 47, 51]
[60, 22, 38, 47, 54]
[60, 22, 38, 48, 51]
[60, 22, 38, 48, 54]
[60, 23, 30, 46, 51]
[60, 23, 30, 47, 54]
[60, 23, 30, 48, 51]
[60, 23, 30, 48, 54]
[60, 23, 32, 48, 54]
[60, 23, 34, 46, 51]
[60, 23, 34, 47, 54]
[60, 23, 34, 48, 51]
[60, 23, 34, 48, 54]
[60, 23, 35, 48, 54]
[60, 23, 38, 46, 51]
[60, 23, 38, 47, 54]
[60, 23, 38, 48, 51]
[60, 23, 38, 48, 54]
[60, 27, 30, 47, 51]
[60, 27, 30, 48, 51]
[60, 27, 32, 48, 51]
[60, 27, 34, 47, 51]
[60, 27, 34, 48, 51]
[60, 27, 35, 48, 51]
[60, 27, 38, 47, 51]
[60, 27, 38, 48, 51]
[60, 20, 39, 46, 51]
[60, 20, 39, 47, 54]
[60, 20, 39, 48, 51]
[60, 20, 39, 48, 54]
[60, 20, 40, 46, 51]
[60, 20, 40, 47, 51]
[60, 20, 40, 47, 54]
[60, 20, 40, 48, 51]
[60, 20, 40, 48, 54]
[60, 21, 39, 46, 54]
[60, 21, 39, 48, 54]
[60, 21, 40, 46, 51]
[60, 21, 40, 46, 54]
[60, 21, 40, 47, 54]
[60, 21, 40, 48, 51]
[60, 21, 40, 48, 54]
[60, 21, 43, 46, 51]
[60, 21, 43, 46, 54]
[60, 21, 43, 47, 54]
[60, 21, 43, 48, 51]
[60, 21, 43, 48, 54]
[60, 21, 44, 46, 51]
[60, 21, 44, 46, 54]
[60, 21, 44, 47, 54]
[60, 21, 44, 48, 51]
[60, 21, 44, 48, 54]
[60, 22, 39, 46, 51]
[60, 22, 39, 46, 54]
[60, 22, 39, 47, 54]
[60, 22, 39, 48, 51]
[60, 22, 39, 48, 54]
[60, 22, 40, 46, 51]
[60, 22, 40, 46, 54]
[60, 22, 40, 47, 51]
[60, 22, 40, 47, 54]
[60, 22, 40, 48, 51]
[60, 22, 40, 48, 54]
[60, 22, 43, 46, 51]
[60, 22, 43, 46, 54]
[60, 22, 43, 47, 51]
[60, 22, 43, 47, 54]
[60, 22, 43, 48, 51]
[60, 22, 43, 48, 54]
[60, 22, 44, 46, 51]
[60, 22, 44, 46, 54]
[60, 22, 44, 47, 51]
[60, 22, 44, 47, 54]
[60, 22, 44, 48, 51]
[60, 22, 44, 48, 54]
[60, 23, 39, 46, 54]
[60, 23, 39, 48, 54]
[60, 23, 40, 46, 51]
[60, 23, 40, 46, 54]
[60, 23, 40, 47, 54]
[60, 23, 40, 48, 51]
[60, 23, 40, 48, 54]
[60, 23, 43, 46, 51]
[60, 23, 43, 46, 54]
[60, 23, 43, 47, 54]
[60, 23, 43, 48, 51]
[60, 23, 43, 48, 54]
[60, 23, 44, 46, 51]
[60, 23, 44, 46, 54]
[60, 23, 44, 47, 54]
[60, 23, 44, 48, 51]
[60, 23, 44, 48, 54]
[60, 27, 39, 46, 51]
[60, 27, 39, 47, 54]
[60, 27, 39, 48, 51]
[60, 27, 39, 48, 54]
[60, 27, 40, 46, 51]
[60, 27, 40, 47, 51]
[60, 27, 40, 47, 54]
[60, 27, 40, 48, 51]
[60, 27, 40, 48, 54]
[60, 27, 43, 46, 51]
[60, 27, 43, 47, 51]
[60, 27, 43, 47, 54]
[60, 27, 43, 48, 51]
[60, 27, 43, 48, 54]
[60, 27, 44, 46, 51]
[60, 27, 44, 47, 51]
[60, 27, 44, 47, 54]
[60, 27, 44, 48, 51]
[60, 27, 44, 48, 54]
[60, 30, 39, 46, 51]
[60, 30, 39, 47, 54]
[60, 30, 39, 48, 51]
[60, 30, 39, 48, 54]
[60, 30, 40, 46, 51]
[60, 30, 40, 47, 51]
[60, 30, 40, 47, 54]
[60, 30, 40, 48, 51]
[60, 30, 40, 48, 54]
[60, 32, 39, 48, 54]
[60, 32, 40, 46, 51]
[60, 32, 40, 47, 54]
[60, 32, 40, 48, 51]
[60, 32, 40, 48, 54]
[60, 32, 43, 46, 51]
[60, 32, 43, 47, 54]
[60, 32, 43, 48, 51]
[60, 32, 43, 48, 54]
[60, 32, 44, 46, 51]
[60, 32, 44, 47, 54]
[60, 32, 44, 48, 51]
[60, 32, 44, 48, 54]
[60, 34, 39, 46, 51]
[60, 34, 39, 47, 54]
[60, 34, 39, 48, 51]
[60, 34, 39, 48, 54]
[60, 34, 40, 46, 51]
[60, 34, 40, 47, 51]
[60, 34, 40, 47, 54]
[60, 34, 40, 48, 51]
[60, 34, 40, 48, 54]
[60, 35, 39, 48, 54]
[60, 35, 40, 46, 51]
[60, 35, 40, 47, 54]
[60, 35, 40, 48, 51]
[60, 35, 40, 48, 54]
[60, 35, 43, 46, 51]
[60, 35, 43, 47, 54]
[60, 35, 43, 48, 51]
[60, 35, 43, 48, 54]
[60, 35, 44, 46, 51]
[60, 35, 44, 47, 54]
[60, 35, 44, 48, 51]
[60, 35, 44, 48, 54]
[60, 38, 39, 46, 51]
[60, 38, 39, 47, 54]
[60, 38, 39, 48, 51]
[60, 38, 39, 48, 54]
[60, 38, 40, 46, 51]
[60, 38, 40, 47, 51]
[60, 38, 40, 47, 54]
[60, 38, 40, 48, 51]
[60, 38, 40, 48, 54]
[60, 38, 43, 46, 51]
[60, 38, 43, 47, 51]
[60, 38, 43, 47, 54]
[60, 38, 43, 48, 51]
[60, 38, 43, 48, 54]
[60, 38, 44, 46, 51]
[60, 38, 44, 47, 51]
[60, 38, 44, 47, 54]
[60, 38, 44, 48, 51]
[60, 38, 44, 48, 54]
